t,s1,s2
2.14,-0.0,-0.0
2.16,-0.0,-0.0
2.18,-0.0,-0.0
2.2,-0.0,-0.0
2.22,-0.0,-0.0
2.24,-0.0,0.4967108792723767
2.26,-0.0,0.7750130832853398
2.28,-0.0,0.7750130832853398
2.3,-0.0,-0.0
2.32,-0.0,-1.043938646808516
2.34,-0.0,-2.1963924942781565
2.36,-0.0,-3.381553533196665
2.38,-0.2948212320786325,-4.775277521166656
2.4,-0.2948212320786325,-6.212103879976255
2.42,-0.5875826945934357,-8.235233670781824
2.44,-0.8823363410391619,-10.773640406832431
2.46,-1.174980677476018,-13.304903872598876
2.48,-1.7736229761660176,-16.158818639248604
2.5,-2.363282838594383,-18.96791055901966
2.52,-2.952380242030185,-21.94218867171864
2.54,-3.5407916509312845,-24.327793442898887
2.56,-4.126710620785276,-27.45484731520451
2.58,-4.7134333430089885,-31.170331114398724
2.6,-5.299106022055767,-35.22382937588638
2.62,-5.883609409043355,-39.71151073447887
2.64,-6.502143739100421,-44.57082234364727
2.66,-7.0868436132060175,-49.47857019239141
2.68,-7.670002402435877,-54.73573641473227
2.7,-8.296159373356895,-60.3430360745684
2.72,-8.878752644451971,-66.26265814423284
2.74,-9.749896215727645,-72.25177554552262
2.76,-10.669635971761256,-77.92194941721036
2.78,-11.884082183022617,-82.99200426916201
2.8,-13.098776872511433,-88.07448926227617
2.82,-14.3154024718727,-92.95034970741901
2.84,-15.530242687942026,-97.66792651304854
2.86,-16.74466756699448,-103.07246219044372
2.88,-17.95529750739325,-107.99288260326304
2.9,-19.53963448548767,-113.17575595917396
2.92,-21.12479038289902,-117.88130724021724
2.94,-22.594942597729617,-122.68668938618522
2.96,-24.29664067343637,-126.9721527698142
2.98,-25.875582243205045,-131.83815415335016
3.0,-27.847113738846488,-136.86499474278995
3.02,-29.813544298950983,-141.6310710280566
3.04,-32.33588094637983,-147.12135550294883
3.06,-35.1079493274729,-151.4362278548203
3.08,-37.63558836358443,-156.19797122323612
3.1,-40.75307550624756,-160.38291507901363
3.12,-43.87675077865234,-164.66929857529794
3.14,-47.1947410242978,-168.72115415109937
3.16,-50.3141237613768,-172.2136950035354
3.18,-53.25023702416362,-175.84702519500135
3.2,-56.82909400635453,-178.7915444923769
3.22,-60.25179338040105,-181.4965709733616
3.24,-63.66781316655659,-183.93816946390683
3.26,-67.47013590163236,-185.56495387128257
3.28,-71.17906957811569,-187.1404965358844
3.3,-75.17360321647656,-188.10748860328968
3.32,-79.37625459620659,-188.828958357312
3.34,-82.94364665310697,-189.1295962079001
3.36,-86.77145782273872,-189.1074300976123
3.38,-90.5821485229503,-189.0998930270001
3.4,-94.39794829684092,-188.50791563327047
3.42,-97.96207374238544,-187.74684437836217
3.44,-101.82333704039584,-186.9256849496192
3.46,-105.45085583714285,-186.09826684893451
3.48,-108.51218037091728,-185.68777988737213
3.5,-111.67141578372792,-185.02323040266876
3.52,-114.82967115358532,-184.65298311213337
3.54,-118.3621519975466,-184.3685448906548
3.56,-121.7728367197036,-183.72121191161332
3.58,-125.34493331767648,-182.95004971614716
3.6,-128.68838021340295,-181.89648825058393
3.62,-132.21563521658845,-181.03962748217887
3.64,-135.53749800113937,-179.5895258288796
3.66,-139.0728373272478,-179.54127689089145
3.68,-142.1924798685664,-178.72151646502044
3.7,-145.3646606132262,-178.18632260353456
3.72,-148.5425013738089,-177.39246634750452
3.74,-151.3070363044669,-177.28815416532905
3.76,-154.19331208734707,-177.13955617726367
3.78,-156.8151965970916,-177.00189586475028
3.8,-159.32255948899268,-177.39246634750452
3.82,-161.82731707464546,-177.4307899297886
3.84,-163.96417094175553,-177.39879549362075
3.86,-166.38018620935603,-177.2608594798275
3.88,-168.45475694268407,-177.2462212932097
3.9,-170.53561238531074,-177.27924262812468
3.92,-172.32752141655672,-177.14131040147473
3.94,-174.11367658199262,-176.9751197626127
3.96,-175.28597063399894,-177.00189586475028
3.98,-176.47952964040584,-177.49727550726405
4.0,-177.65029308046408,-178.04640074619255
4.02,-178.2393843522867,-178.85510723806206
4.04,-178.82678233516927,-179.5749220889284
4.06,-179.4143650297627,-179.75685886145752
4.08,-180.0,-180.7613435814896
4.1,-180.29482123207865,-181.27267145717803
4.12,-180.88233634103915,-181.63737472026304
4.14,-181.17698577565716,-181.91855037733777
4.16,-181.76407194929865,-181.91855037733777
4.18,-182.35072593561293,-182.0654294766674
4.2,-182.93483538935683,-181.77862833312113
4.22,-183.22869724496687,-181.66284784344097
4.24,-183.54079165093123,-181.6556944891632
4.26,-183.52026610915303,-181.9296204683866
4.28,-183.24674168343128,-182.31589700114353
4.3,-183.22869724496687,-182.55585491450168
4.32,-182.93483538935683,-182.74310954124647
4.34,-182.642907207024,-182.84142663448876
4.36,-182.35072593561293,-183.46313307716284
4.38,-182.05650223647447,-183.45563030653895
4.4,-181.76407194929865,-183.7323008539528
4.42,-181.76407194929865,-183.57444569575983
4.44,-181.76407194929865,-183.57444569575983
4.46,-181.76407194929865,-183.452072033092
4.48,-181.76407194929865,-183.31843218551995
4.5,-181.76407194929865,-183.05001796526227
4.52,-181.76407194929865,-182.84142663448876
4.54,-181.76407194929865,-182.8401516401157
4.56,-181.76407194929865,-182.70794755201797
4.58,-181.76407194929865,-182.5617780233379
4.6000000000000005,-181.76407194929865,-182.66414761654096
4.62,-181.76407194929865,-182.45620365924609
4.64,-181.76407194929865,-182.5535884095424
4.66,-181.76407194929865,-182.70488729411667
4.68,-181.76407194929865,-182.46085548161687
4.7,-181.76207064293553,-182.46358247032785
4.72,-181.76207064293553,-182.34655920573337
4.74,-181.46960438947008,-182.0654294766674
4.76,-181.46960438947008,-182.20650421150268
4.78,-181.46960438947008,-182.34655920573337
4.8,-181.46960438947008,-182.0654294766674
4.82,-181.17698577565716,-182.0654294766674
4.84,-181.17698577565716,-182.20650421150268
4.86,-181.17698577565716,-182.0654294766674
4.88,-181.174980677476,-181.7841399606164
4.9,-180.88233634103915,-181.92821742721824
4.92,-180.88233634103915,-181.4973055870198
4.94,-180.88233634103915,-181.27123777830388
4.96,-180.58959032508605,-181.1500382677844
4.98,-180.58959032508605,-180.866868262387
5.0,-180.58959032508605,-179.66805872337417
5.02,-180.88233634103915,-179.55721255247806
5.04,-180.88233634103915,-179.6599861765613
5.06,-180.88233634103915,-179.4141367214047
5.08,-181.174980677476,-178.91711028303783
5.1000000000000005,-181.17698577565716,-177.89966867318276
5.12,-181.46960438947008,-177.25336541140177
5.14,-181.76207064293553,-176.19929950881638
5.16,-182.05650223647447,-175.0941117005785
5.18,-182.35072593561293,-173.6042127402606
5.2,-183.22869724496687,-171.26676248175403
5.22,-183.8347742173931,-168.38770454226764
5.24,-185.00810903140703,-164.87201607539671
5.26,-186.17700250005447,-160.2350477215936
5.28,-187.96207374238548,-154.62284660800367
5.3,-190.0381104335561,-147.56304906352295
5.32,-192.17211535694636,-139.42693809328003
5.34,-194.88465504206087,-129.48504861780168
5.36,-197.30614458304257,-118.09769219535865
5.38,-200.09180554077,-105.49592238390632
5.4,-202.32669083228072,-90.73083363501166
5.42,-204.2966406734364,-73.49801652028277
5.44,-205.61306658779696,-53.55050574489994
5.46,-206.2718299759518,-31.872114218163652
5.48,-207.19245227580083,-8.554626206802617
5.5,-209.96361967841065,11.459676208230135
5.52,-214.45768998237173,29.53320925746394
5.54,-221.16926375361655,45.91210430900171
5.56,-229.71319063162545,62.01972018565463
5.58,-240.767169822042,80.37049574096477
5.6000000000000005,-254.45118791467797,102.9112135671248
5.62,-269.70718251488137,125.33691451207086
5.64,-284.96142527344745,142.88777317784113
5.66,-300.3667676176828,152.89010034107068
5.68,-316.79531464608334,154.90066643602435
5.7,-334.84960288080623,147.66425800503492
5.72,-354.40588569454894,129.96562636327107
5.74,-373.67118409792255,101.84510274443429
5.76,-389.56096893119127,66.41010749711579
5.78,-399.51226087501226,24.18259213814828
5.8,-400.7553438453174,-25.831390621424795
5.82,-398.2736340937667,-79.99903621785306
5.84,-401.5855526550124,-125.71125837978003
5.86,-410.72598481635976,-168.23157010512304
5.88,-424.58469387617737,-209.20751381085003
5.9,-440.29538028517607,-250.23007468106928
5.92,-455.5632969975524,-291.68586703972755
5.94,-467.58587911072266,-330.8500982608681
5.96,-474.17500783132584,-366.6264131894379
5.98,-475.0954742559245,-399.6684471078136
6.0,-470.63723979080703,-434.0812330151856
6.02,-461.1879236036499,-472.39599405184896
6.04,-451.7507160904632,-509.00485667037515
6.06,-445.01641673292175,-541.1329580764939
6.08,-440.005265023551,-572.8067735458336
6.1000000000000005,-436.7342586431023,-606.1218221675825
6.12,-432.7544587702517,-640.5637837442237
6.140000000000001,-425.5062109237229,-673.0596717589648
6.16,-413.0131435629004,-706.7288492861771
6.18,-393.8860232032212,-750.9631464117809
6.2,-373.67118409792255,-796.06719597848
6.22,-358.23737925410563,-828.4760876260533
6.24,-345.74140143987694,-855.2867928698653
6.26,-334.7259429086653,-880.4289821777667
6.28,-324.1356953923748,-905.4719359167648
6.3,-313.2474441559981,-932.8543257605187
6.32,-300.77234740038,-964.448762856097
6.34,-284.3154024718727,-1004.9466657604899
6.36,-269.70718251488137,-1045.1911565014718
6.38,-261.11820565640585,-1078.8984070606152
6.4,-258.167609463998,-1112.3543342147589
6.42,-260.8265233643611,-1150.3978506880155
6.44,-266.16762334633137,-1190.9526166391029
6.46,-270.0020088979805,-1228.0612788858891
6.48,-271.1856553302036,-1262.2069761067096
6.5,-270.0005048397654,-1296.013165355793
6.52,-265.85471367117765,-1333.7528728735376
6.54,-262.0346376483248,-1373.0647990003993
6.56,-262.9122212906623,-1408.0098161051965
6.58,-269.11954379768406,-1440.0
6.6000000000000005,-280.3813477796773,-1469.8490530590468
6.62,-295.74255577722613,-1496.2265907935453
6.640000000000001,-313.4506987059361,-1515.8883977273015
6.66,-332.0844419168503,-1526.5213796913379
6.68,-350.2442062995733,-1526.3980170782563
6.7,-368.878752644452,-1515.1076197631292
6.72,-389.56096893119127,-1490.7025736477678
6.74,-411.36871549149527,-1459.8139219068844
6.76,-429.42764017015423,-1437.538680114858
6.78,-444.43319538971673,-1423.8198631163634
6.8,-457.3405131021127,-1415.6923507574716
6.82,-469.1631887872049,-1411.5096575086927
6.84,-480.0684170297531,-1408.6574897175367
6.86,-489.51226087501215,-1406.8706924151004
6.88,-498.02297803473743,-1405.3402467231144
6.9,-505.36466061322625,-1403.4358138645264
6.92,-511.5655812826196,-1400.9916037187827
6.94,-517.4701359016324,-1398.8911740126384
6.96,-522.3882440833667,-1397.0777376576764
6.98,-527.2422496728163,-1395.8611280095809
7.0,-531.7443626273268,-1395.5036231626796
7.02,-536.4775396618194,-1396.2460842953503
7.04,-541.174980677476,-1398.1638351573988
7.06,-545.8851400883245,-1401.1834795665475
7.08,-551.2467555657648,-1405.47216080553
7.1000000000000005,-557.0261209463961,-1410.94597619601
7.12,-563.3703232230756,-1417.3329821451418
7.140000000000001,-570.6209025488367,-1424.7217343794412
7.16,-578.8721898153758,-1432.1754099005655
7.18,-588.2451012761462,-1440.0
7.2,-598.5425013738089,-1446.6110007108919
7.219999999999998,-610.1533749242914,-1451.8989429705987
7.24,-622.9102557315167,-1453.823527655249
7.259999999999998,-636.8321988637831,-1451.1491214686796
7.28,-652.439883002076,-1442.8973042282369
7.3,-670.3066547796229,-1425.8338409433013
7.32,-691.825103027056,-1399.2809894797797
7.34,-712.6185831699183,-1377.0811431566915
7.36,-731.8215115550186,-1367.6767916496115
7.38,-750.2169805495091,-1369.2720826991836
7.4,-767.611102603812,-1381.3235355886843
7.42,-783.6637951903723,-1402.7222546921785
7.44,-796.3828759346394,-1429.7972629580954
7.46,-804.1430600545502,-1460.651081451765
7.48,-806.7714578227387,-1495.473470725488
7.5,-804.725744844649,-1534.890302591542
7.52,-802.0743769200952,-1572.9324312377871
7.54,-802.3657263407651,-1606.5953811028803
7.56,-805.0164167329218,-1639.690972302022
7.58,-809.7071825148814,-1674.4613018503212
7.6,-816.7594885227226,-1712.7108714847068
7.62,-822.3938034772816,-1750.7645202384945
7.64,-823.8817454894214,-1784.599671933122
7.66,-820.0381104335562,-1815.646376270607
7.679999999999999,-811.4607089112261,-1847.3225210627184
7.7,-797.592853474744,-1885.8577534041217
7.719999999999998,-783.013705417558,-1922.2839069932193
7.74,-771.1407309359959,-1950.8821037782293
7.759999999999998,-760.5619833406189,-1975.5608054246416
7.78,-750.2169805495091,-1997.6701513027615
7.8,-739.162887847643,-2019.717086519022
7.82,-727.3797273814381,-2041.8484512288528
7.84,-713.8207848760288,-2068.9242167547204
7.86,-696.7016640333313,-2104.5161155640385
7.88,-676.3796361975375,-2150.089586326991
7.9,-661.4312394928896,-2185.875781760263
7.92,-651.5085920012332,-2215.9681091516445
7.94,-645.8145849946673,-2245.807083584604
7.96,-643.1005836216125,-2278.337014828712
7.98,-640.6715083137163,-2309.0429810379705
8.0,-637.1257021221061,-2337.962124409742
8.019999999999998,-632.0687240307775,-2366.714518877624
8.040000000000001,-624.9680263389,-2398.8149553225194
8.06,-617.466653237327,-2433.432982971401
8.08,-612.8656932717186,-2466.297906377722
8.099999999999998,-612.8656932717186,-2495.974884248458
8.120000000000001,-617.5302828467402,-2525.54242920776
8.14,-626.7564034058748,-2555.2639510437175
8.16,-640.0902559807719,-2585.3150439452406
8.179999999999998,-656.6686908977811,-2614.1121172214966
8.199999999999998,-675.1233576574664,-2640.374996285009
8.22,-694.4565928733227,-2663.7641303321884
8.24,-714.4058856945489,-2685.009304408909
8.259999999999998,-734.2407618132862,-2703.417777149885
8.279999999999998,-752.9893482115722,-2718.515276044339
8.3,-770.7259848163596,-2730.216789122732
8.32,-786.1614492145836,-2737.4835523736697
8.34,-799.3762545962065,-2739.5965247061863
8.359999999999998,-810.2918536152013,-2738.264187722378
8.38,-819.69584678092,-2734.1209390554463
8.4,-827.3061445830425,-2727.8813072402168
8.42,-833.7859214399973,-2721.401632720801
8.439999999999998,-839.0148831401592,-2714.868897092879
8.46,-842.9893482115722,-2708.6803357371364
8.48,-845.7556359835814,-2703.095889166225
8.5,-847.2218851611965,-2698.72151646502
8.519999999999998,-847.2218851611965,-2695.362348627917
8.540000000000001,-846.1641280055991,-2693.662708837486
8.56,-843.4779111842143,-2692.7411410124346
8.58,-839.4153255190976,-2693.099560148204
8.599999999999998,-834.1750078313257,-2693.5115624817145
8.620000000000001,-827.5847104649741,-2694.3195403185196
8.64,-819.4091000062117,-2694.1865112469777
8.66,-809.9975319931601,-2692.4085596942446
8.679999999999998,-799.3762545962065,-2687.617735194649
8.700000000000001,-787.2004978870323,-2679.3378757102773
8.72,-774.0694317120863,-2665.435067369924
8.74,-760.9756558059782,-2645.483824850359
8.759999999999998,-748.9042396701564,-2619.3176693478385
8.779999999999998,-739.8151143568782,-2586.3114214199422
8.8,-734.5228512492727,-2546.239646726495
8.82,-730.6696359717613,-2503.219464559488
8.84,-722.9523802420301,-2466.6171249048775
8.859999999999998,-710.8265233643612,-2437.4208589387913
8.88,-696.4306822272051,-2416.8508467631605
8.9,-681.4150379244242,-2404.4621293028436
8.92,-666.2799161728753,-2399.5701179328285
8.939999999999998,-652.1681259908995,-2402.0876026816863
8.96,-638.341579652247,-2409.5971975728226
8.98,-625.285970633999,-2420.268289968835
9.0,-613.8841223418207,-2431.4637695201427
9.02,-604.1933120873471,-2440.7909509780275
9.040000000000001,-596.4250168181904,-2448.797433266446
9.06,-590.1277777986437,-2456.447575386559
9.08,-584.9160349523157,-2463.719644409775
9.1,-581.1692637536166,-2472.490044081441
9.120000000000001,-578.8721898153758,-2481.593439057257
9.14,-577.8152499798136,-2493.3720686946335
9.16,-578.4588108498432,-2506.4153931622577
9.18,-581.1692637536166,-2522.323686351389
9.2,-585.3316976821388,-2540.247190812785
9.22,-592.0134299641419,-2559.212709949183
9.24,-600.108122628169,-2580.0110849325965
9.26,-609.5992506728846,-2601.4654173268127
9.28,-620.2448603068557,-2622.1445149574733
9.3,-631.7853786934099,-2644.409747864464
9.32,-643.9574548784527,-2667.836271272462
9.34,-656.6686908977811,-2693.1089523543938
9.36,-668.4130119815816,-2721.2635941950093
9.38,-678.4657382003534,-2752.8935053579885
9.4,-685.6080748946753,-2788.5663882008985
9.420000000000002,-688.2359622471968,-2831.005370071775
9.44,-689.0475974120799,-2877.051674350011
9.46,-694.0657812228218,-2916.8742562345305
9.48,-705.09896255789,-2949.1189926645648
9.5,-719.7071825148814,-2974.15409655714
9.52,-735.8145849946671,-2990.562802911885
9.540000000000001,-751.9309906950739,-2998.108110880218
9.56,-767.611102603812,-2996.8464756059648
9.58,-782.6181049095513,-2988.054539157107
9.6,-797.592853474744,-2972.949815230514
9.620000000000001,-811.750716090463,-2955.366712258842
9.64,-823.8817454894214,-2940.1701082708487
9.66,-833.5203335956727,-2928.409636534722
9.68,-841.1206261128389,-2918.366213691733
9.7,-847.0452246789436,-2907.900624901025
9.72,-851.3874157460992,-2897.4851986618346
9.74,-853.8768670286233,-2885.4907814646604
9.76,-854.7051767815165,-2871.1622901707506
9.78,-853.4617746841128,-2855.040226469012
9.8,-850.5605843919521,-2837.7208619524104
9.82,-845.9912582257876,-2818.580786693805
9.84,-840.4699020491202,-2799.8975622071766
9.86,-834.4399733897847,-2782.1625457244286
9.88,-827.5847104649741,-2764.836635818037
9.9,-819.9849727180757,-2747.774639807041
9.920000000000002,-811.7620706429356,-2729.8841409765905
9.94,-803.5615271085281,-2711.3493120346716
9.96,-794.6069458167758,-2690.663570021394
9.98,-786.1614492145836,-2667.4404983374543
10.0,-778.2937389169236,-2641.7068394332414
10.02,-772.6010261976387,-2611.0396274821787
10.04,-768.4387092237844,-2575.9753231840305
10.06,-764.2919884401998,-2539.6365808428222
10.08,-756.4012214668622,-2508.023992848519
10.1,-744.5647621489564,-2483.3183971150424
10.12,-730.0369413309338,-2466.468968894608
10.14,-713.498346119437,-2458.5233706819927
10.16,-696.044041806687,-2459.516262576843
10.18,-678.269943985484,-2468.534134112572
10.2,-660.5179719983336,-2479.6720740503647
10.22,-645.24735659781,-2486.666514031708
10.24,-632.3760534820157,-2488.43961193158
10.26,-621.1182056564057,-2486.2075720576167
10.28,-611.9289188835542,-2481.453053058128
10.3,-604.3335095028937,-2475.407300564276
10.32,-598.2359622471968,-2468.5878895809014
10.34,-593.8960185922401,-2461.907419591135
10.36,-590.5421752143869,-2455.8980445121215
10.38,-588.6590211844454,-2450.6561585184454
10.4,-587.8288123747503,-2446.4075251991726
10.42,-587.8288123747503,-2443.396309313654
10.44,-588.8818054358782,-2441.6271532583046
10.46,-590.9555541799197,-2440.5405141856327
10.48,-593.8960185922401,-2440.630166431244
10.5,-598.3898898966945,-2441.162896074816
10.52,-603.8012984419657,-2441.605563895841
10.54,-610.8067340822196,-2441.605563895841
10.56,-619.3241090489909,-2441.227744483596
10.58,-629.4138601899973,-2438.7649684626795
10.6,-641.5966576342194,-2435.741926383336
10.62,-655.0808555268691,-2432.857808620121
10.64,-668.8297899082382,-2432.5930445996137
10.66,-683.3107900025224,-2437.821303075594
10.68,-697.3576554362378,-2449.1133980221543
10.7,-710.5356123853107,-2467.258438980027
10.72,-721.4696043894701,-2492.3970758747982
10.74,-730.3231055725751,-2523.1009706029527
10.76,-737.9552975073933,-2555.652609858784
10.78,-746.5366750752629,-2584.2549381438735
10.8,-757.2218851611965,-2607.6801427555024
10.82,-768.8523816891438,-2624.588390146163
10.84,-780.6531057910499,-2636.8174598073024
10.86,-791.8296545647886,-2644.4192929924543
10.88,-802.3657263407651,-2648.2752047959534
10.9,-811.4607089112261,-2650.2243400408047
10.92,-819.4091000062117,-2650.790489860051
10.94,-826.0133155720998,-2650.804013385245
10.96,-831.0180920792171,-2650.925968343299
10.98,-834.4429969027148,-2651.626658546073
11.0,-836.4034453212731,-2652.932431237787
11.02,-837.0554337282285,-2655.201660214894
11.04,-836.140518566624,-2658.17380112002
11.06,-833.5203335956727,-2662.00644086106
11.08,-829.7149669373789,-2666.2180215328135
11.1,-824.2407618132862,-2670.4790634400583
11.12,-817.6289338649459,-2674.96937373418
11.14,-809.7032052985351,-2678.0690324623133
11.16,-800.5831232630586,-2679.177593215556
11.18,-789.6996429398697,-2677.673980031678
11.2,-777.8878722281562,-2671.3716077042177
11.22,-764.7091882482463,-2659.9431054883366
11.24,-751.525588068521,-2642.4665337039146
11.26,-738.8861905406922,-2618.036656534461
11.28,-728.8787526444519,-2587.5432170457775
11.3,-723.2467416834313,-2550.02880247226
11.32,-720.5875826945933,-2506.4155193767847
11.34,-716.1676233463313,-2466.744423148662
11.36,-707.2422496728163,-2434.018765269677
11.38,-695.3849093151151,-2407.973354627167
11.4,-682.0134299641418,-2388.8620662044414
11.42,-668.8297899082382,-2376.0893866064566
11.44,-656.6686908977811,-2369.631652909447
11.46,-645.1684002553233,-2366.8482590712015
11.48,-635.330579247411,-2368.448955259984
11.5,-626.7564034058748,-2372.347279974855
11.52,-619.3222146411615,-2377.388694157833
11.54,-613.3184874655517,-2383.3183307059153
11.56,-608.9447528046428,-2388.4901680846956
11.58,-605.6553320431419,-2393.7218699170166
11.6,-604.1933120873471,-2398.2344364427645
11.62,-603.8000506405922,-2402.47882351506
11.64,-604.9941699905493,-2405.8385563260313
11.66,-608.0146660176446,-2408.8696074435475
11.68,-612.0178903095658,-2411.527093406915
11.7,-617.8788096500257,-2413.668366928606
11.72,-625.285970633999,-2415.834676791711
11.74,-633.8561598232441,-2417.78460460327
11.76,-643.9574548784527,-2420.0079563883755
11.78,-655.3485838069407,-2424.591835208152
11.8,-667.1666811595343,-2431.8149523375396
11.82,-679.2957294866897,-2443.1848234424588
11.84,-691.1666494771944,-2459.0729493822664
11.86,-702.3871001056937,-2480.339904284664
11.88,-712.3255709217677,-2504.962898962696
11.9,-722.0565022364746,-2531.5032351674686
11.92,-732.4590855733132,-2555.786100519912
11.94,-743.9096542969324,-2576.208181742331
11.96,-756.4012214668622,-2591.310249130804
11.98,-769.0745178113037,-2601.3278146532234
12.0,-781.7030861971283,-2607.826645590419
12.02,-793.4010494576629,-2611.161521836292
12.04,-803.8510680322103,-2613.2286837347624
12.06,-812.642907207024,-2615.0376112454715
12.08,-820.2732344206173,-2617.111169675737
12.1,-826.0133155720998,-2620.0443780418814
12.12,-830.3653425304963,-2623.239508017156
12.14,-833.252915815179,-2626.672184477015
12.16,-834.5647621489564,-2630.865810270416
12.18,-834.438899444071,-2634.881297606689
12.2,-832.8669849253963,-2639.872774033885
12.22,-829.7147220898929,-2645.092087210084
12.24,-825.1684002553231,-2650.580852574619
12.26,-819.4091000062117,-2656.5197597468327
12.28,-812.0446501865891,-2661.9601786626345
12.3,-803.8510680322103,-2665.8080416193834
12.32,-793.9635091926199,-2667.048663691463
12.34,-783.0109197084896,-2665.311121205538
12.36,-770.9555541799197,-2658.9684159331623
12.38,-758.0456495382674,-2646.7965902286915
12.4,-745.2210529424156,-2628.4567307212774
12.42,-733.6711840979226,-2603.6652690048254
12.44,-725.0084793352139,-2572.629218707574
12.46,-719.6082374215492,-2534.549372496629
12.48,-717.3578627932882,-2493.1475151041104
12.5,-711.7424283089524,-2456.7381668355742
12.52,-702.1054245041519,-2427.230283745168
12.54,-690.108122628169,-2404.448847322417
12.56,-677.4123802588354,-2387.3259730227605
12.58,-665.0404357679937,-2376.305804646958
12.6,-654.0294557146476,-2370.80775716076
12.62,-643.6729635898856,-2369.035881189079
12.64,-634.4463386908627,-2370.1115703708774
12.66,-627.0510821911683,-2373.2900186451297
12.68,-620.5356123853107,-2377.0907664420647
12.7,-615.7431809318401,-2381.431388061637
12.72,-612.3882440833665,-2385.380943650609
12.74,-610.8067340822196,-2388.6224730143404
12.76,-610.5281744890707,-2391.3943725682657
12.78,-611.6455081616751,-2393.2423275291344
12.8,-614.5297099877017,-2394.568523659633
12.82,-619.0330172500854,-2395.366475845141
12.84,-624.6992982057911,-2396.231088836668
12.86,-632.0808206784817,-2397.1513593676045
12.88,-640.6696359717612,-2399.092486565455
12.9,-650.5755625501757,-2403.2020033334525
12.92,-661.1793312702641,-2410.106866914008
12.94,-672.1993919946531,-2421.3105932968324
12.96,-683.0711327187979,-2437.2091342786243
12.98,-693.1421313378033,-2458.0904346068696
13.0,-702.0195422744612,-2484.2928595833127
13.02,-709.9523560706939,-2513.560929786021
13.04,-718.5320286887236,-2542.0243792043884
13.06,-728.5878416654018,-2566.0065619237294
13.08,-740.744693540303,-2584.223147409603
13.1,-753.642044012484,-2596.5935890649444
13.12,-767.1947410242977,-2603.430506193216
13.14,-779.9983373154378,-2605.362348627917
13.16,-792.4750788122901,-2604.720066816175
13.18,-803.2378112395338,-2602.9466464065513
13.2,-812.6239576609123,-2601.9869737926047
13.22,-820.3261126275429,-2601.570525219662
13.24,-826.2911972755093,-2601.8681364454615
